Timestamp,Date,Employee ID,Location,Department,Reservations - No of Booking Requests Processed ,Reservations - No of Confirmations Updated,Reservations - No of Cancellations ,Reservations - No. of Amendments Made ,Reservations - No of Reconfirmations Made ,Reservations - Remarks ,Taj/Bhutan - No. of Bhutan Air Booking Processed ,Taj/Bhutan - No of Confirmed Bhutan Air Tickets ,Taj/Bhutan - No of Taj Hotels Booking Processed ,Taj/Bhutan - No of Confirmed bookings ,Taj/Bhutan - No of Cancellations ,Taj/Bhutan - No of Amendments made,Taj/Bhutan - No of Reconfirmations made,Taj/Bhutan - Remarks ,Sales Online - No of Enquiries Received ,Sales Online - No of Conversions ,Sales Online - No of Follow‑Ups Taken ,Sales Online - No of Cancellations ,Sales Online - Remarks ,Sales Group - No of Enquiries Received ,Sales Group - No of Conversions Made ,Sales Group - No of Follow‑Ups Taken ,Sales Group - No of Cancellations ,Sales Group - No of Amendments Made ,Sales Group - Remarks ,IT - No of Entries Made ,IT - No. of Amendments Made ,IT - No of Calls/Emails Made ,IT - No of Creatives Made ,IT - Remarks ,HR - Number of Interviews Taken ,HR - Number of Job Offers Extended ,HR - How many Leave Requests Received Today ,HR - Number of Employee Grievances Addressed ,HR - Number of Salary Processing ,HR - Payroll Processing ,HR - Were any Exit Interviews Conducted Today ,HR - Were any Retention Efforts Made (at risk of leaving) ,HR - Remarks ,Accounts - Number of Customer Payments Processed ,Accounts - Number of Tax Filings Prepared/Reviewed ,Accounts - Number of transactions recorded in the accounting system,Accounts - Number of vendor invoices processed,Accounts - Remarks ,Graphic Designer - Give a summary for the day,Others - Give a summary for the day
17/05/2025 19:00:58,17/05/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,1,6,0,0,0,00,0,"BHUTAN TICKETS : 04 NEW QUOTATIONS SENT
TAJ HOTELS : 08 QUOTATIONS SENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2025 19:01:39,17/05/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,No,No,"1. Prepare a lunch list for 37 employees. 2. Prepare the HR compliance team for 7 departments,3. Send mail to the director for the answer to the Accounts team's handbook review 4. Prepare an attendance sheet for 86 employees,5. Send payment confirmation to TATA AIG,6. Check the extra duty of the Mice group, 7.  Pay extra duty to the transport department (9),8. Send the contractual person's expenses list to the 3 directors of another company 9. Send the bill to the contractual person for DIB10. Follow up 3rd party for reply 11. Discuss with 2director & the CFO about the Employee Handbook ",,,,,,,
17/05/2025 19:06:04,17/05/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,3,0,8,1,"Please find the today's Leads Update below (17-05-25)
Total Lead Received - 3
Interested - 0
Not Interested - 3

08 Revised done",,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2025 19:18:20,16/05/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FILE SEARCH AND PAYMENT PROCESS FOR HOTELS , MAIL SEND TO AGENT , MAIL SEND TO HOTELS.",,
17/05/2025 19:22:06,17/05/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bank Entries
Cash Entry in Tally
TDS Entries
Assisting GST auditors in preparing GST 3B
Suspense Clearance",,
17/05/2025 19:31:10,17/05/2025,NHL/212,Kolkata,RESERVATION,3,0,0,1,20,"Updated contact details of the guest arrival at Amani - Pelling, Rufina, Maple Residency.
Whatsapp Query: 11
Cake request mail sent to Denzong Regency against File no. 1713429.

mail sent to Aauris - Kolkata for negotiating the rate.
handled complaint against File No. 1640651 for Yashshree Mall Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2025 19:37:42,17/05/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,15,,3,,"VALIDITY CHART UPDATE 

DARJEELING HOTELS
DOOARS HOTELS",,,,,,,,,,,,,,,,
17/05/2025 19:42:58,17/05/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book sheet update from Bank
2.	Advance sheet update from Bank more times
3.	Payment follow up Bhutan.
4.	Bank Reconciled checking. All Bank
5.	Follow up TCS amount and TCS declaration
6.	Communicate to agent more times over phone about TCS TDS a
7.	Read mail
8.	Payment Process
a.	Registered-2
b.	Unregistered  
",,
17/05/2025 19:54:37,17/05/2025,NHL/029,Kolkata,RESERVATION,20,4,0,2,0,"CHECKING AVAILABILITY FOR DIFFERENT REQUIREMENT.RATE DONE FOR KISA RETREAT.
RELEASE SUMMER HOLDING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2025 20:04:51,17/05/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.followup to agents for booking payments
2.multiple phone calls received and solved queries ",,
17/05/2025 20:24:03,17/05/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,2,0,3,,3,,,,,,,,,,,,,,,,,,,,,,
17/05/2025 20:26:44,16/05/2025,NHL/178,Kolkata,RESERVATION,6,22,4,8,0,"CHECKED 9 AVAILABILITIES WITH TRIP IDs AND 12 AVAILABILITIES WITH SINGLE OR MORE HOTELS ON WHATSAPP GROUP GROUP, VERBALLY OR ON PAPER. RATE GIVEN FOR 11 HOTELS. CHECKED 2 AVAILABILITIES OF CONFIRMED BOOKINGS THAT STARTS FROM THE SAME DAY AND IT WAS VERY HARD TO FIND THE AVAILABILITIES BUT SOMEHOW WE MANAGED TO GET THE ROOMS AND CONFIRMED BOTH THE BOOKINGS. SOLVED A PROBLEM IN KHANGCHEN PELLING AS THE GUESTS WANTED ROOMS IN THE SAME FLOOR BUT HOTEL WAS SOLD OUT. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2025 21:16:03,17/05/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,2,5,3,3,0,0,1,"BHUTAN TICKETS : QUERY : 12, BLOCKING : 04 / TAJ HOTELS : QUERY 04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2025 23:10:45,16/05/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1.All Hotel  payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4. Send hotel payment details emails to hotels. 
5. Prepare some single payment",,
18/05/2025 09:40:23,17/05/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,NA,NA,40,"Mount Group April'25 statement reconciled & processed , The Crown Inn Gangtok bills processed for April'25 & May'25 (till date) , Sikkim Retreat Hotel one bill processed for May'25 , Taj Guras Kuthir Gangtok reconciled since April'25 to till date, All regural vendors payment checking , Assisting in making payments , Putting e mail towards vendor along with their payment advice.",,
18/05/2025 10:01:25,17/05/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,36,"Mails read -650
Mails reply-45
Follow up with agent -75
Payment noted -82
Payment collected - 60 lakhs
Calls attend -15",,
18/05/2025 19:51:01,17/05/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,NA,4,8,"TDS CHECKED FOR PAYMENT MADE ON 16.05.2025 , SENT PAYMENT DETAILS TO HOTELS & TRANSPORTERS, CHECKED PURCHASE ENTRY DONE BY THE COLLEAGUE,  CHECKED CASH VOUCHERS,  CHECKED JAIPUR APRIL '2025 INDIRECT EXPENSES , SOLVED PAYMENT RELATED QUERIES OF THE HOTELS AND TRANSPOTERS, PREPARED HOTEL STATEMENT FOR PAYMENT AND GIVEN TO RESERVATION TEAM , CHECKED HOTEL CONTRACT GIVEN TO ME FOR FILLING & OTHER MISCELLANEOUS JOBS GIVEN TO ME MY TEAM MATES.",,
18/05/2025 21:13:44,17/05/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1.All Hotel  payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4. Send hotel payment details emails to hotels. ",,
19/05/2025 11:27:42,17/05/2025,T7,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Payment update and acknowledgement of last night.
2.check hold to convert files and updated in software and inform sales person to convert the hold files
3.ledger reconcile 
4.paymeny follow up 
5.payment update in software and acknowledgement 
6.Tds entry 
7.Call received from agent and our sales team",,
19/05/2025 14:03:33,17/05/2025,NHL/192,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice raise /work giving by TL,,
19/05/2025 16:24:05,15/05/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 NO OF TRIPS ARE READY FOR SINGLE PAYMENT ,NA,NA,NA,"PAYMENT APPROVAL SIGNATURE FROM VIKRAM DA & SIR,, HOTEL MAIL TO (1437008,1754334,1427084,1770769,1629417,1761334,1747781,1344375,1747303,1722661,1761554,1746800),,STATEMENT OF MOUNT GRP",,
19/05/2025 16:41:27,17/05/2025,NHL/220,Kolkata,RESERVATION,8,7,3,8,0,"12 AVAILABILITIES CHECK, MANHA HOTEL SUMMER HOLDING ROOM RELEASED, 5 RATE GIVEN, 5 PAYMENT DETAILS SHARED TO HOTELS, CONTACT DETAILS SHARED TO HOTELS, 5 RELEASE FILE CLEARED. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 17:15:01,13/05/2025,NHL/212,Kolkata,RESERVATION,0,0,1,0,25,"Updated contact details of the guest arrival to Lemon Tree - Gangtok, Amani - Pelling.
Siddarth Hotels Query: 1
Saved retention against File no.1772030 to Kingsway Boutique.
Bed Decoration charge given for Q Saina Darjeeling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 17:25:24,13/05/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.followup to agents for upcoming bookings.
2 .multiple phone call received and solved quaries.",,
19/05/2025 17:34:23,16/05/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,0,0,15,,,WORKING ON SEMBARK UPDATE WITH SANJAY SIR.,,,,,,,,,,,,,,,,,,,,,
19/05/2025 17:59:30,19/05/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,Updated Scanned data to Master,,,,,,,,,,,,,,,,
19/05/2025 18:13:57,17/05/2025,NHL/178,Kolkata,RESERVATION,12,41,3,5,0,"CHECKED 5 AVAILABILITIES WITH TRIP IDs AND 9 AVAILABILITIES OF SINGLE OR MORE HOTELS ON WHATSAPP GROUP, VERBAL OR ON PAPER. 6 RATES GIVEN OF HOTELS.CONFIRMED 1 HIGH CATEGORY ROOM AT THE SAME RATE OF BASE CATEGORY.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 18:16:00,19/05/2025,NHL/263,Jaipur,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,"TRANSPORT PURCHASE INVOICE ENTERED IN TALLY, PURCHASE CHECKING",,
19/05/2025 18:32:18,13/05/2025,T5,Kolkata,RESERVATION,1,1,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 18:55:56,19/05/2025,NHL/238,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"Downloading videos and photos from THRS for promotion of bhutan
Making content for Website of Neptune ",,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 18:56:04,19/05/2025,NHL/060,Jaipur,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,53 FILE APRIL 24,,,,,
19/05/2025 18:58:09,19/05/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,0,0,0,0,0,0,"BHUTAN TICKETS : 1 NEW QUOTATION SENT
TAJ HOTELS : 5 QUOTATIONS SENT
COMPLETED MUMBAI AGENT LIST CALLING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 19:02:44,19/05/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,No,No,"1. Prepare a lunch list for 41 employees. 2. Check the Google sheet for the daily report updates for 13th May -17th May for 33 employees,3. Fill up the HR compliance form for 4 departments,5. Discuss with the director about the employee handbook,6. Reply to the accounts department about the revised employee handbook. 7. Send information about the Jaipur office insurance to an agent. 8. Send payment confirmation to IT.9.Discuss Parents' Day with Director. 10. Order a cake 11.  Discuss with the employee about the form submission .",,,,,,,
19/05/2025 19:03:39,19/05/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,"Forwarded to Accounts (Filing done) 
- Siddarth Gr of Hotels

Rate Update/Recheck/Sembark Check - 5 Hotels
- NIRVANA ORCHID - SHILLONG
- NIRVANA HOTEL - GWT
- LOBESA BOUTIQUE - PUNAKHA
- GAKYIDIANA - PARO
- ROYAL SAROVAR PORTICO - SLG",,,,,,,,,,,,,,,,
19/05/2025 19:05:55,19/05/2025,T15,Kolkata,RESERVATION,0,0,0,0,0,AVAILABILITY CHECKING DONE FOR 25 FILES AND CALLING DONE IN 28 HOTELS FOR ALMOST 80 TIMES.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 19:11:32,19/05/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,1,0,2,0,"On trip Problem solution

Bhutan FD Calling 

Bhutan Lead calling -

Bhutan FD B2C Lead Update ( 19 - 05 - 25 )

Total Lead Received - 4
interested - 1
Not interested - 3

7385286336 - call not received, whatsapp done
9869016734 -Query for july month
9820336989 - clicked by curiocity do not have travel plan as of nows
",,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 19:15:08,19/05/2025,NHL/015,Kolkata,RESERVATION,5,10,2,3,1,1423329 AMANI COMPLAIN SOLVED. SUMMER ROOM BLOCKING UNTILISED ROOM STATEMENT SENT TO HOTEL AS PER CUTT OFF SUMI GROUP OF HOTELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 19:24:59,19/05/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,4,3,5,0,"Bhutan FD B2C Lead Update ( 19 - 05 - 25 )

Total Lead Received - 5
interested - 1
Not interested - 4

08 Revised done",,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 19:28:41,19/05/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,3,0,5,,4,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 19:29:10,17/05/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAIL SEND TO AGENT , FILE PROCESS FOR HOTEL PAYMENT , MAIL SEND TO HOTEL",,
19/05/2025 19:40:21,19/05/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bank Entries
Cash Entry in Tally
Suspense Clearance
Invoice Sorting and Filing.",,
19/05/2025 20:02:01,19/05/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,NA,NA,8,"Medalio Gangtok May'25 till date processed ,  Divine Group till 2nd May'25 statement prepared & processed , Hermitage Resort Darjeeling May'25 till date processed , Ginger Gangtok Hotel booking checked & advance processed , Magellan Group booking checked & advance processed , Q Saina Darjeeling bookings checked & advance made to hotelier ,  Regural vendors payment checking , Putting adjustment mails to hotelier for excess/credit balance , Assisting in making payments , Putting e mail towards vendors along with payment advice.      ",,
19/05/2025 20:03:57,19/05/2025,NHL/029,Kolkata,RESERVATION,16,4,3,5,0,"RATE DONE FOR 1817087, REPLAYED FOR  DIFFERENT ENQUERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 20:08:38,19/05/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book sheet update from Bank
2.	Advance sheet update from Bank more times
3.	Payment follow up Bhutan.
4.	Bank Reconciled checking. All Bank
5.	Follow up TCS amount and TCS declaration
6.	Communicate to agent more times over phone about TCS TDS and GST for Bhutan booking
7.	Read mail
8.	Payment Process
a.	Registered-3
b.	Unregistered  
",,
19/05/2025 20:08:48,19/05/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,3,10,3,3,0,0,2,"BHUTAN TICKETS : QUERY 13, BLOCKING : 03, / TAJ HOTELS : 5 QUERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 21:06:15,19/05/2025,NHL/188,Kolkata,RESERVATION,30,18,0,0,10,65 TOTAL QUERIES REPLIED ON WHATS APP MAYFAIR GROUP.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2025 21:06:50,19/05/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mails read -550
Mails reply-36
Follow up with agent -100 files
Payment noted -96
Payment collected - 1cr
Calls attend -26",,
19/05/2025 22:05:15,19/05/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1.All Hotel  payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4. Send hotel payment details emails to hotels. ",,
19/05/2025 23:35:48,19/05/2025,Nhl/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,Uncounted ,Uncounted ,Uncounted ,Engaged in preparation and preservation of Audit data and future financial planning ,,
19/05/2025 23:40:20,19/05/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,NA,4,12,"TDS CHECKED FOR PAYMENT MADE ON  17.05.2025 , SENT PAYMENT DETAILS TO TRANPORTERS , CHECKED PURCHASE ENTRY IN TALLY , CHECKED  CASH VOUCHERS,  CHECKED PAYMENT RELATED TRIPS AND PROFIT AND LOSS ACCOUNT , ASSIST JUNIOR COLLEAGUE IN PAYMENT UPDATE IN SOFTWARE , CHECKED AND UPDATE ADVANCE SHEET AND OTHER MISCELLANEOUS JOBS  GIVEN BY TEAMMATES.",,
20/05/2025 01:01:45,13/05/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1 without logo, mailer sent, Facebook update, Instagram update ",,,,,,,,,,,,,,,,
20/05/2025 10:43:09,19/05/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 TRIPS ARE READY FOR SINGLE PAYMENT ,NA,NA,NA,"PAYMENT SIGNATURE FROM VIKRAM DA & CP SIR, MAIL (1667665 ,1518231,1813538,1618092,1287252,1307894,1609596,1805658 ,1451686 ),,,STATEMENT WROKING OF DELIGHT GRP                             ",,
20/05/2025 15:16:03,19/05/2025,NHL/192,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice raised / Work giving by TL......,,
20/05/2025 17:59:13,20/05/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,228,,1,,"Updating Master from OTM data, correction west data, data sheet ready with Old Mumbai data & Mailed to AGM(Dev da)",,,,,,,,,,,,,,,,
20/05/2025 18:05:55,19/05/2025,NHL/220,Kolkata,RESERVATION,7,10,5,7,0,"23 AVAILABILITIES CHECKED, 5 RATE SHARED, TALK TO HOTEL TO CONFIRM CAKE, 5 UPDATE SENT TO HOTELS & OPERATOR, 4 CONTACT DETAILS SHARES, VOUCHER SENT TO HOTEL, 4 RELEASE FILE CLEARED, CANCELLATION POLICY SHARED TO HOTEL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 18:59:41,20/05/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,0,0,0,0,0,0,"BHUTAN TICKETS : 02 NEW QUOTATIONS SENT
TAJ HOTELS : 05 QUOTATIONS SENT
Calling Mumbai Agents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 19:00:52,19/05/2025,T7,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Payment update and acknowledgement of last night.
2.check hold to convert files and updated in software and inform sales person to convert the hold files
3.ledger reconcile 
4.paymeny follow up 
5.payment update in software and acknowledgement 
6.Tds entry 
7.Call received from agent and our sales team",,
20/05/2025 19:02:44,20/05/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mails read 
Mails reply-
Follow up with agent 
Payment collected 
Calls attend 
Payment noted 
Invoice raised",,
20/05/2025 19:06:23,20/05/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"BHUTAN FD Calling 

WEBINGO WEBSITE MEETING - 3:00 P.M. - 5:00 P.M.

Bhutan FD B2C Lead Update ( 20 - 05 - 25 )

Total Lead Received - 7
interested - 0
Not interested - 7

9892695902 - She is just asking for packages whatever we have she do not ahve any secific requirement
9967490050 -call not received whatsapp done
7715837790 - As per him, if e want to book any travel package he will only do by his nearest travel agency
9833696303 - call not received whatsapp done
9820566411 - He is driving right now asked me to whatsapp the FD Dates
9029097543 - cut the call , cut the call
7875123444 - Looking for manali package",,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 19:06:51,20/05/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,,"Mail Draft - 1

Sembark Check and Forwarded to Accounts (Filing done)

Udaan Gr of Hotels
Nirvana Hotel - Gwt
Nirvana Orchid - Shillong
Royal Sarovar Portico - SLG
Lemon Tree - Gtk
Yarlam Resort - Lachung",,,,,,,,,,,,,,,,
20/05/2025 19:07:23,20/05/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,0,2,No,No,"1. Prepare lunch list for 43 employees,2. Send the final Excel for HR Compliance & rating 3. 
 Prepare contractual employees to excel,4. Hand over a phone to an employee 5. Send the CFO an Excel with the Emp ID & name 6. Send the offer letter to 2 employees & make 2 offer letters 7. Checking the advance of the contractual employee,8. Follow-up for bank account opening,9. Checking Google sheet 10. Prepare an attendance sheet for 2 days (86) 11. Sale 2 ph of co.12.Maintain office washroom & pantry.",,,,,,,
20/05/2025 19:09:01,20/05/2025,T15,Kolkata,RESERVATION,0,0,0,0,0,AVAILABILITY CHECKING DONE FOR 28 FILES AND CALLING DONE IN 30 HOTELS FOR ALMOST 85 TIMES.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 19:15:19,20/05/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,2,0,6,0,"Bhutan FD B2C Lead Update ( 20 - 05 - 25 ) 

Total Lead Received - 7
interested - 0
Not interested - 7

9820403520 - Number is not reachable whats app done
9829789278 - Just saw and enquired don't have any query
9820178840 - It was just exploring the possible destination, Nothing is finalised as yet
9757232533 - She will travel post Diwali don't have any enquery now
9892540921 - Asked to call back tomorrow i.e., Wednesday after 12:00 PM
9665828820 - Not interested

05 revised done

WEBINGO WEBSITE MEETING - 3:00 P.M. - 5:00 P.M.",,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 19:25:53,20/05/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bank Entries
Cash Entry in Tally
Invoice no searched and recorded in statement",,
20/05/2025 19:30:20,20/05/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,2,0,5,,4,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 19:35:57,20/05/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,"CHECKING OF SALES INVOICE DONE OR NOT 
PURCHASE BOOKED
CASH ENTRY
PREPARING ANNEXURE FOR GSTR3B
TDS ENTRY
PAID MARKING IN SOFTWARE FOR PARKING 
VOUCHER FILLING 
BILLS CHECKED & SORTED AS PER STATEMENT (Polo Tower)",,
20/05/2025 19:37:33,20/05/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,NA,NA,29,"Mayfair Gangtok May'25 booking checked and advance processed , Mayfair Siliguri May'25 booking checked and advance processed , Regural vendor payment checking , Assisting for making payments , Putting e mail towards vendors along with payment advice. ",,
20/05/2025 19:44:17,20/05/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book sheet update from Bank
2.	Advance sheet update from Bank more times
3.	Payment follow up Bhutan.
4.	Bank Reconciled checking. All Bank
5.	Follow up TCS amount and TCS declaration
6.	Communicate to agent more times over phone about TCS TDS and GST for Bhutan booking
7.	Read mail
8.	Payment Process
a.	Registered
b.	Unregistered  
",,
20/05/2025 19:45:13,20/05/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,15,67,2,2,0,0,1,"BHUTAN TICKETS : QUERY 19, BLOCKING : 02, / TAJ HOTELS : 6 QUERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 19:46:33,20/05/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,3,0,10,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2025 19:46:46,19/05/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAIL SEND TO AGENT , MAIL SEND TO HOTEL , TDS ENTRIES IN TALLY , BHUTAN TDS , TCS CHECK , FOLLOW UP TO HOTEL FOR INVOICE AND INVOICE FILLING .",,
20/05/2025 19:50:39,20/05/2025,NHL/212,Kolkata,RESERVATION,0,0,0,0,30,"Updated contact details of the guest arrival to Maple Residency.

Checked statement of Siddarth Hotels given by Samir Panday.
Availablity Check : 11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
